# nvme:f2fs:MRPL:bufferedio:*
1 1.270164162098
2 2.5415922084969997
4 5.1319761926459995
8 10.171120326207001
16 20.277678452902002
24 30.509595524378003
32 40.449107666501
40 50.898500233784
48 61.451933116216
56 70.555340733204
64 81.199794235927
