# nvme:sys:MWCM:bufferedio:*
1   0.3495525727068
2   0.5452992177984
4   0.9662600769516
8   1.6801780988781
16  2.3981469318812
24  2.5053368895198
32  2.7225363261852
40  2.7808342278669
48  2.7280646094528
56  2.9035581673311
64  2.8755014377509
