# nvme:sys:MWUL:bufferedio:*
1   0.9546237
2   1.6983216
4   3.0353493
8   5.7674169
16  10.521144
24  14.5808595
32  17.9256573
40  19.2520782
48  18.2586422
56  17.2320336
64  17.3678535
