# nvme:f2fs:DWTL:bufferedio:*
1 0.108786435507
2 0.20696336023
4 0.40450838679999995
8 0.741040740926
16 0.916012446726
24 0.907630139829
32 0.938058307058
40 0.742676729032
48 0.88076217972
56 0.787263044138
64 0.7454663651910001
