# nvme:ext4_no_jnl:DWTL:bufferedio:*
1 0.1093948
2 0.213986457622
4 0.400517838239
8 0.917847793484
16 1.283437810671
24 1.892457495345
32 2.2224335526970003
40 2.740229872368
48 3.328689198163
56 3.420877494366
64 3.873949488603
