randwrite,1,16KB,1,934.391,927.721,1449.023,1437.344,1418.0,16.768,16.768,12.48,10.816,10.944,19.584,19.84,16.512,15.296,15.552,22.912,23.168,19.072,18.048,18.304
randwrite,1,64KB,1,2080.851,2064.591,2399.936,2768.913,2785.283,30.08,30.336,25.984,22.4,22.4,37.632,38.144,34.048,30.592,30.848,41.728,41.728,37.632,34.56,34.56
randwrite,1,256KB,1,3174.44,2835.38,2664.103,3744.495,3894.036,79.36,89.6,84.48,67.072,64.768,97.792,104.96,102.912,85.504,83.456,103.936,111.104,4227.072,90.624,88.576
randwrite,1,1MB,1,3797.912,3454.336,3140.013,4215.937,4397.598,268.288,292.864,292.864,240.64,230.4,301.056,329.728,477.184,272.384,264.192,313.344,337.92,5341.184,284.672,272.384
randwrite,1,2MB,1,4025.792,3660.123,3604.212,4296.967,4428.313,505.856,536.576,522.24,473.088,456.704,561.152,577.536,3588.096,522.24,505.856,577.536,530.112,6193.152,536.576,528.384
