randwrite,1,4K,1,114.705899157,111.105699186,172.42857142900002,204.524,130.434142857,8.384,8.512,8.108,4.576,7.264,9.024,9.664,5.728,5.344,8.096,13.248,13.632,11.688,10.304,11.584
randwrite,1,4K,2,227.082988145,221.220539923,304.535142857,392.78688758699997,248.634195115,8.384,8.64,8.176,4.704,7.648,9.664,10.304,7.776,7.008,9.024,13.888,14.144,12.224,11.2,12.992
randwrite,1,4K,4,450.579345808,435.58805884900005,512.656191973,725.285857143,480.81827266199997,8.384,8.64,8.072,4.96,7.84,11.328,11.584,11.072,9.536,11.456,15.68,16.064,15.936,12.864,15.296
randwrite,1,4K,8,822.6141979719999,805.9297243249999,759.474646479,1024.029138694,847.052563919,9.024,9.152,9.92,7.136,8.64,15.68,15.808,17.792,14.272,16.768,20.096,20.096,22.656,18.048,20.352
randwrite,1,4K,16,1104.8023139549998,1099.521708083,1010.583773747,1147.425082131,1115.248375162,13.76,13.76,14.656,13.248,13.632,23.936,24.192,27.52,23.168,24.96,28.032,28.032,32.384,27.264,28.544
randwrite,1,4K,32,1183.350378517,1183.447650336,1100.833452364,1184.940579917,1160.48405079,26.24,26.24,24.264,26.24,26.752,37.632,37.632,47.872,37.632,38.656,41.728,41.728,50.552,41.728,42.752
